"price","interest_level","interest_Nbr"
2400,"medium",2
2200,"high",3
2550,"low",1
2900,"low",1
2895,"medium",2
3600,"low",1
5200,"low",1
4495,"low",1
1900,"low",1
1695,"high",3
1695,"low",1
3000,"high",3
2200,"low",1
3400,"low",1
4800,"low",1
3015,"medium",2
2400,"high",3
2795,"low",1
2400,"medium",2
3200,"low",1
5985,"low",1
1550,"medium",2
3500,"low",1
3000,"low",1
3625,"low",1
2550,"low",1
2300,"medium",2
3450,"low",1
3600,"low",1
4000,"low",1
6200,"medium",2
3695,"low",1
3200,"low",1
2249,"medium",2
2499,"medium",2
4495,"medium",2
3480,"low",1
4250,"low",1
1730,"medium",2
5955,"medium",2
5450,"low",1
2395,"low",1
2450,"medium",2
3350,"low",1
4000,"low",1
5000,"medium",2
2000,"medium",2
2870,"low",1
3150,"low",1
1875,"medium",2
2775,"high",3
6700,"low",1
3100,"low",1
4000,"low",1
4200,"low",1
1400,"low",1
4995,"low",1
2895,"low",1
6495,"low",1
2600,"low",1
4300,"medium",2
5495,"low",1
2200,"medium",2
2699,"high",3
2850,"low",1
3900,"medium",2
1900,"low",1
4850,"low",1
3950,"low",1
4500,"low",1
2895,"low",1
3275,"low",1
6800,"low",1
4950,"low",1
3575,"low",1
4720,"low",1
2600,"medium",2
4499,"low",1
3590,"low",1
3395,"low",1
1800,"medium",2
5695,"low",1
1750,"high",3
4600,"low",1
4450,"low",1
1575,"low",1
1925,"low",1
2800,"low",1
2625,"medium",2
3350,"low",1
5180,"medium",2
4553,"high",3
4400,"low",1
3200,"low",1
4700,"low",1
3200,"medium",2
2095,"low",1
3650,"low",1
3495,"low",1
2275,"low",1
2100,"low",1
2295,"low",1
3900,"high",3
6000,"low",1
4258,"low",1
4600,"low",1
1725,"medium",2
13875,"low",1
3600,"low",1
3450,"low",1
3808,"low",1
2400,"high",3
2995,"low",1
2800,"low",1
2690,"low",1
2865,"medium",2
3600,"low",1
4650,"low",1
6300,"high",3
2850,"medium",2
2200,"medium",2
5500,"high",3
1795,"low",1
1950,"low",1
4650,"low",1
2900,"low",1
4500,"medium",2
2700,"low",1
5400,"high",3
1545,"low",1
3500,"low",1
1750,"medium",2
2050,"low",1
5975,"low",1
2675,"medium",2
2200,"low",1
4595,"low",1
2100,"low",1
2995,"low",1
5550,"low",1
4400,"medium",2
4500,"medium",2
2400,"low",1
3625,"low",1
2700,"low",1
2300,"medium",2
1550,"high",3
3075,"low",1
4500,"low",1
4195,"low",1
2150,"low",1
3375,"low",1
2695,"low",1
2795,"medium",2
3590,"low",1
2850,"low",1
5000,"medium",2
1250,"high",3
2250,"low",1
2750,"low",1
1950,"medium",2
1650,"high",3
2495,"low",1
1995,"low",1
4215,"medium",2
3995,"medium",2
6785,"low",1
9495,"low",1
2100,"medium",2
3070,"medium",2
3200,"medium",2
4195,"low",1
2800,"low",1
6200,"low",1
2350,"low",1
2910,"medium",2
2800,"low",1
2400,"medium",2
2150,"medium",2
1900,"low",1
2995,"low",1
1850,"medium",2
3700,"low",1
3300,"low",1
3600,"low",1
3500,"medium",2
2750,"low",1
2895,"low",1
4200,"medium",2
6900,"low",1
5295,"low",1
2965,"low",1
4325,"low",1
7000,"low",1
5000,"low",1
2200,"low",1
4600,"low",1
8950,"low",1
3650,"low",1
2400,"low",1
2775,"low",1
2350,"low",1
3300,"medium",2
30000,"low",1
2695,"medium",2
2080,"low",1
4095,"low",1
2300,"low",1
4000,"low",1
5450,"low",1
2895,"low",1
2250,"low",1
3600,"low",1
2900,"low",1
2750,"medium",2
6895,"low",1
5600,"medium",2
2825,"low",1
2195,"low",1
3200,"medium",2
3395,"medium",2
2495,"high",3
3800,"low",1
4600,"low",1
5300,"low",1
2500,"low",1
3150,"low",1
2950,"low",1
7795,"low",1
5000,"medium",2
2000,"low",1
2100,"low",1
2350,"medium",2
8800,"low",1
2300,"low",1
2795,"low",1
4108,"low",1
11000,"low",1
4800,"low",1
1350,"high",3
6495,"low",1
2800,"low",1
10500,"low",1
3500,"medium",2
2650,"low",1
4150,"low",1
3200,"medium",2
2150,"low",1
2150,"low",1
5500,"low",1
2200,"medium",2
4800,"low",1
2000,"high",3
2300,"low",1
2550,"low",1
2108,"low",1
3400,"medium",2
2175,"low",1
6652,"low",1
3195,"high",3
2950,"medium",2
4150,"low",1
3300,"low",1
3500,"medium",2
2490,"low",1
3700,"medium",2
1725,"medium",2
5665,"low",1
3500,"high",3
2500,"low",1
10500,"low",1
1550,"low",1
2095,"medium",2
3600,"low",1
2745,"medium",2
3450,"low",1
2950,"low",1
3600,"low",1
2795,"low",1
4600,"medium",2
2197,"low",1
2900,"medium",2
4250,"low",1
7700,"low",1
1975,"low",1
2765,"low",1
4650,"low",1
4200,"low",1
3450,"low",1
3095,"low",1
2200,"low",1
3000,"medium",2
2750,"low",1
2950,"low",1
4075,"low",1
2900,"low",1
3550,"low",1
5000,"low",1
3500,"low",1
2500,"low",1
8195,"low",1
3195,"medium",2
5653,"low",1
2500,"low",1
5700,"low",1
12000,"low",1
2500,"low",1
1850,"high",3
2999,"high",3
3795,"low",1
2100,"low",1
3650,"low",1
5200,"low",1
3395,"low",1
2495,"low",1
1900,"medium",2
2400,"low",1
2195,"low",1
2450,"medium",2
3400,"medium",2
2995,"low",1
6400,"medium",2
3795,"low",1
1893,"low",1
4095,"low",1
4180,"low",1
3500,"low",1
3450,"low",1
3021,"medium",2
2700,"low",1
4800,"medium",2
4000,"medium",2
7250,"low",1
3900,"low",1
6050,"low",1
1595,"medium",2
5100,"low",1
4300,"medium",2
2200,"medium",2
4065,"medium",2
3450,"low",1
4500,"low",1
2100,"high",3
5570,"low",1
2115,"low",1
3850,"low",1
2440,"low",1
3400,"low",1
2995,"medium",2
3795,"low",1
1700,"medium",2
3100,"low",1
5350,"low",1
3195,"low",1
3700,"low",1
2600,"medium",2
4650,"low",1
2200,"low",1
6000,"low",1
3850,"low",1
1950,"low",1
4995,"low",1
2750,"low",1
6700,"low",1
6000,"medium",2
2420,"low",1
1700,"low",1
1700,"high",3
1650,"low",1
3950,"low",1
2875,"low",1
1775,"low",1
4900,"low",1
2450,"low",1
2750,"medium",2
2000,"medium",2
3950,"medium",2
2300,"low",1
3350,"low",1
2800,"high",3
2995,"low",1
1850,"low",1
2390,"low",1
7900,"low",1
2275,"low",1
2350,"medium",2
1450,"medium",2
2200,"high",3
8541,"low",1
5250,"medium",2
3175,"low",1
4000,"medium",2
3265,"low",1
2600,"low",1
2695,"medium",2
3175,"medium",2
1500,"high",3
2675,"low",1
6000,"low",1
8000,"medium",2
3995,"low",1
4590,"medium",2
4500,"medium",2
2500,"low",1
6000,"medium",2
6400,"medium",2
2600,"medium",2
4599,"medium",2
1850,"medium",2
1800,"medium",2
3855,"low",1
3395,"low",1
2450,"low",1
2695,"low",1
2825,"low",1
4388,"medium",2
3600,"low",1
2950,"low",1
1980,"medium",2
4400,"low",1
4855,"low",1
5295,"low",1
1550,"medium",2
2450,"low",1
3400,"medium",2
2745,"low",1
2450,"low",1
4450,"medium",2
3595,"low",1
6380,"low",1
2490,"low",1
3200,"low",1
13500,"low",1
4000,"medium",2
13500,"low",1
2490,"low",1
2375,"low",1
3450,"medium",2
2200,"low",1
2095,"low",1
4905,"low",1
2300,"low",1
4950,"low",1
2375,"low",1
4975,"low",1
3860,"low",1
4725,"low",1
1950,"medium",2
1595,"medium",2
4000,"high",3
2795,"low",1
1900,"medium",2
3846,"low",1
2995,"low",1
3229,"low",1
2907,"medium",2
3750,"low",1
4595,"low",1
5990,"low",1
2250,"medium",2
2200,"medium",2
2649,"low",1
3895,"low",1
2575,"low",1
3195,"low",1
2050,"medium",2
5465,"low",1
4995,"medium",2
2700,"medium",2
1800,"low",1
3600,"low",1
1404,"low",1
3500,"medium",2
3400,"high",3
2450,"low",1
2895,"low",1
5450,"low",1
3000,"low",1
6311,"low",1
5500,"low",1
2900,"low",1
3500,"low",1
2050,"low",1
2900,"low",1
3800,"medium",2
4130,"low",1
3850,"low",1
2632,"low",1
3100,"low",1
4200,"medium",2
1650,"low",1
10000,"low",1
3155,"low",1
3670,"low",1
3850,"low",1
6200,"low",1
4590,"medium",2
3000,"medium",2
3900,"high",3
2400,"low",1
2300,"high",3
5100,"low",1
3195,"low",1
2750,"low",1
2525,"low",1
3100,"low",1
5592,"medium",2
6025,"low",1
4295,"low",1
3995,"low",1
2750,"low",1
1850,"high",3
4900,"high",3
2195,"high",3
3500,"medium",2
4500,"medium",2
2400,"low",1
27750,"low",1
2300,"medium",2
3750,"low",1
4000,"low",1
1375,"low",1
28000,"low",1
2250,"medium",2
3100,"medium",2
2800,"low",1
3495,"low",1
3950,"medium",2
2750,"medium",2
3700,"low",1
2695,"low",1
2499,"high",3
2000,"low",1
3700,"low",1
5538,"medium",2
2500,"low",1
2425,"high",3
1850,"medium",2
3600,"low",1
3295,"low",1
2950,"medium",2
2200,"low",1
4500,"low",1
5237,"low",1
2700,"high",3
3750,"low",1
4500,"medium",2
5650,"low",1
2390,"low",1
3500,"medium",2
3995,"low",1
3095,"medium",2
15000,"low",1
2400,"medium",2
4995,"low",1
4995,"low",1
2775,"low",1
1800,"medium",2
1850,"medium",2
3500,"high",3
1500,"high",3
4595,"medium",2
5000,"low",1
6800,"low",1
2495,"medium",2
3825,"low",1
3395,"low",1
2095,"low",1
3450,"low",1
1550,"medium",2
3600,"low",1
5195,"low",1
1500,"low",1
4595,"low",1
3975,"low",1
4700,"medium",2
1895,"medium",2
2300,"low",1
7250,"medium",2
2150,"low",1
4400,"medium",2
1695,"low",1
3100,"low",1
3400,"low",1
3275,"medium",2
4925,"low",1
3688,"low",1
2700,"low",1
3070,"low",1
1450,"medium",2
7200,"low",1
7800,"high",3
8450,"low",1
2000,"low",1
2400,"medium",2
3150,"low",1
2100,"low",1
3500,"low",1
3200,"medium",2
4295,"medium",2
2295,"low",1
2075,"low",1
2850,"low",1
2650,"low",1
3750,"low",1
3500,"low",1
7800,"low",1
3200,"low",1
2400,"medium",2
6450,"low",1
4495,"low",1
2100,"medium",2
2500,"low",1
3950,"low",1
7000,"high",3
2800,"low",1
3675,"medium",2
1795,"low",1
3450,"medium",2
3100,"low",1
3400,"low",1
3000,"high",3
2400,"low",1
3450,"low",1
11000,"low",1
3200,"low",1
2790,"low",1
4095,"low",1
2500,"low",1
6595,"low",1
4300,"low",1
1760,"low",1
3350,"low",1
2820,"low",1
4500,"low",1
9000,"low",1
4988,"low",1
1700,"low",1
3100,"medium",2
3773,"low",1
2500,"low",1
2999,"high",3
15000,"low",1
4625,"low",1
2095,"low",1
3900,"medium",2
6295,"low",1
3000,"low",1
2700,"low",1
2960,"low",1
2850,"low",1
3500,"low",1
4000,"medium",2
5900,"low",1
2200,"medium",2
2650,"low",1
1950,"medium",2
3695,"low",1
2650,"medium",2
4689,"low",1
3550,"low",1
3350,"low",1
3450,"low",1
2195,"low",1
2999,"low",1
3605,"low",1
1600,"high",3
5795,"low",1
2748,"medium",2
4400,"medium",2
2300,"low",1
3700,"medium",2
1900,"low",1
5280,"low",1
1950,"medium",2
2595,"medium",2
2890,"high",3
2150,"low",1
2495,"low",1
2795,"low",1
3950,"low",1
3300,"low",1
3445,"low",1
2925,"low",1
6195,"low",1
3300,"medium",2
2200,"low",1
6150,"low",1
2150,"low",1
2825,"low",1
1800,"medium",2
1650,"low",1
2200,"low",1
2150,"low",1
2500,"medium",2
2495,"medium",2
3225,"low",1
3295,"low",1
3850,"medium",2
2450,"low",1
10000,"low",1
2100,"low",1
5600,"low",1
2795,"low",1
1975,"high",3
2600,"medium",2
4049,"low",1
4595,"low",1
3795,"low",1
5500,"low",1
2150,"low",1
3000,"low",1
2050,"high",3
4500,"high",3
9995,"low",1
4350,"low",1
3100,"low",1
4300,"low",1
4000,"low",1
1795,"medium",2
1895,"low",1
2575,"low",1
1695,"medium",2
2500,"low",1
6250,"low",1
2195,"low",1
10700,"low",1
2950,"medium",2
2895,"low",1
4995,"low",1
3000,"low",1
3800,"low",1
2350,"medium",2
4450,"medium",2
4350,"medium",2
3300,"low",1
3485,"low",1
5800,"low",1
3500,"medium",2
7150,"low",1
2450,"medium",2
2200,"low",1
1695,"high",3
20000,"low",1
3400,"low",1
2195,"low",1
3200,"low",1
5800,"medium",2
7250,"low",1
2500,"medium",2
5882,"low",1
2150,"high",3
3500,"low",1
2100,"low",1
2850,"low",1
2789,"low",1
2757,"low",1
3600,"low",1
5995,"medium",2
3095,"low",1
3795,"medium",2
1347,"high",3
2825,"low",1
3800,"low",1
2300,"low",1
3695,"low",1
3175,"low",1
2700,"low",1
3940,"medium",2
2400,"low",1
2650,"low",1
3195,"low",1
2945,"medium",2
3395,"low",1
4708,"low",1
3440,"high",3
3200,"low",1
8500,"low",1
3600,"low",1
6115,"low",1
3985,"low",1
1695,"low",1
4095,"low",1
1795,"low",1
3200,"medium",2
5675,"medium",2
3195,"medium",2
7173,"low",1
4600,"low",1
3875,"low",1
3850,"low",1
7350,"low",1
2350,"high",3
3350,"low",1
3295,"low",1
3200,"low",1
2950,"medium",2
3885,"low",1
5695,"low",1
3600,"low",1
4895,"medium",2
2750,"low",1
4000,"high",3
5680,"low",1
2450,"low",1
3100,"low",1
3400,"medium",2
4495,"low",1
4600,"medium",2
1900,"medium",2
4500,"medium",2
1700,"medium",2
2425,"medium",2
3150,"medium",2
2000,"medium",2
3950,"low",1
3242,"medium",2
3695,"low",1
2700,"low",1
3295,"medium",2
2625,"low",1
3095,"medium",2
1931,"medium",2
2750,"low",1
2300,"low",1
1900,"medium",2
6801,"low",1
3025,"medium",2
2205,"low",1
1775,"low",1
5500,"low",1
3200,"low",1
3000,"low",1
2400,"high",3
5350,"low",1
2050,"low",1
1895,"low",1
2795,"low",1
3500,"low",1
2450,"low",1
2200,"low",1
5725,"low",1
3400,"high",3
3900,"low",1
1700,"high",3
2600,"medium",2
3450,"low",1
3495,"low",1
3550,"low",1
3644,"low",1
3800,"low",1
2300,"high",3
2450,"low",1
2200,"low",1
3600,"low",1
3450,"low",1
3800,"low",1
1875,"low",1
5200,"low",1
5175,"low",1
2299,"medium",2
3300,"low",1
1850,"high",3
6500,"low",1
2400,"low",1
2800,"low",1
2400,"low",1
2895,"medium",2
2300,"high",3
5195,"low",1
12000,"low",1
5872,"low",1
2750,"medium",2
5200,"low",1
2700,"medium",2
2625,"low",1
5460,"low",1
3910,"low",1
3500,"low",1
3700,"low",1
2279,"low",1
3195,"low",1
4395,"low",1
3825,"low",1
2495,"low",1
4000,"low",1
4350,"low",1
1395,"medium",2
6000,"medium",2
2500,"low",1
1875,"medium",2
3025,"low",1
6795,"low",1
2590,"medium",2
3895,"low",1
2575,"medium",2
3200,"low",1
2650,"low",1
2000,"low",1
2700,"low",1
3850,"low",1
4050,"low",1
2150,"low",1
2470,"medium",2
4150,"low",1
3025,"low",1
2539,"low",1
2195,"low",1
2550,"medium",2
12500,"low",1
2750,"low",1
5254,"low",1
3995,"low",1
4250,"low",1
4900,"low",1
3300,"medium",2
2395,"low",1
2800,"low",1
2275,"low",1
4350,"low",1
3650,"low",1
3250,"low",1
2300,"low",1
3395,"medium",2
2550,"low",1
2890,"low",1
1895,"low",1
4100,"low",1
3150,"low",1
3000,"high",3
5195,"low",1
3000,"medium",2
3200,"low",1
3235,"low",1
1825,"medium",2
3300,"medium",2
2395,"low",1
10825,"low",1
3747,"low",1
2982,"high",3
2950,"low",1
4250,"low",1
2287,"medium",2
6195,"low",1
5000,"medium",2
5695,"low",1
2600,"low",1
2900,"low",1
4000,"low",1
3750,"medium",2
1750,"low",1
2400,"high",3
4795,"low",1
1775,"low",1
3550,"medium",2
1700,"low",1
9000,"low",1
5500,"low",1
5095,"medium",2
4695,"low",1
2700,"low",1
2695,"medium",2
2250,"low",1
2895,"low",1
2100,"low",1
2800,"medium",2
2500,"medium",2
3895,"low",1
3950,"low",1
3950,"low",1
2050,"low",1
3850,"low",1
2995,"low",1
1950,"low",1
4900,"low",1
8025,"low",1
1625,"low",1
4900,"low",1
2795,"medium",2
2650,"medium",2
2100,"high",3
2050,"medium",2
4750,"low",1
2600,"medium",2
2050,"medium",2
4000,"low",1
5000,"low",1
1850,"low",1
1895,"medium",2
3100,"medium",2
2550,"medium",2
13929,"low",1
3200,"high",3
2850,"medium",2
3995,"medium",2
2995,"low",1
4600,"medium",2
2250,"medium",2
4500,"low",1
1625,"low",1
2900,"low",1
8000,"medium",2
3295,"low",1
2595,"low",1
3250,"low",1
2490,"high",3
2325,"low",1
3450,"low",1
4100,"medium",2
4295,"medium",2
4600,"medium",2
3650,"low",1
3400,"low",1
2300,"medium",2
5200,"medium",2
2600,"low",1
3295,"low",1
3800,"low",1
4500,"low",1
2100,"medium",2
1550,"high",3
6500,"low",1
2450,"low",1
4000,"medium",2
2900,"low",1
2100,"medium",2
2652,"low",1
3170,"low",1
5650,"low",1
4500,"medium",2
3650,"low",1
3295,"low",1
4000,"low",1
2775,"low",1
4015,"low",1
1990,"low",1
2300,"low",1
2000,"medium",2
3000,"low",1
1775,"medium",2
2750,"low",1
4795,"low",1
3000,"medium",2
2650,"low",1
2895,"medium",2
3495,"low",1
2500,"low",1
6495,"low",1
3695,"low",1
2550,"low",1
2350,"low",1
1950,"medium",2
1900,"medium",2
4495,"low",1
3000,"medium",2
15000,"low",1
9000,"low",1
3700,"medium",2
3800,"low",1
2350,"medium",2
1800,"high",3
1795,"low",1
3295,"low",1
9000,"low",1
1600,"medium",2
2295,"low",1
3400,"low",1
3550,"low",1
5250,"low",1
2600,"low",1
3049,"low",1
2595,"high",3
2100,"high",3
3300,"medium",2
4800,"medium",2
2600,"medium",2
1800,"low",1
3400,"medium",2
1795,"low",1
1850,"low",1
1625,"high",3
3095,"low",1
2100,"high",3
3800,"low",1
2250,"medium",2
2500,"medium",2
2295,"medium",2
3200,"low",1
2200,"low",1
2645,"low",1
3200,"high",3
20000,"low",1
2400,"low",1
2200,"medium",2
1900,"low",1
20000,"low",1
3206,"medium",2
2625,"low",1
2850,"low",1
2950,"low",1
3200,"medium",2
2800,"low",1
2375,"medium",2
2750,"low",1
7840,"low",1
1760,"low",1
2400,"low",1
2700,"low",1
1750,"low",1
1800,"high",3
2400,"medium",2
8000,"low",1
4150,"low",1
1999,"low",1
5500,"low",1
4400,"medium",2
6000,"low",1
4900,"low",1
5350,"low",1
5650,"low",1
3400,"low",1
3100,"low",1
2450,"low",1
2800,"low",1
3350,"low",1
2700,"low",1
3175,"low",1
1450,"high",3
4999,"medium",2
2750,"low",1
3600,"low",1
3450,"medium",2
2175,"medium",2
3295,"low",1
3000,"low",1
2600,"low",1
2975,"low",1
2500,"high",3
2700,"low",1
4095,"low",1
1565,"high",3
1875,"high",3
2600,"low",1
5495,"low",1
2800,"low",1
3100,"low",1
1900,"low",1
2590,"low",1
1400,"high",3
3195,"medium",2
1850,"low",1
3200,"low",1
2625,"low",1
2500,"low",1
2695,"low",1
5100,"low",1
1600,"low",1
2175,"low",1
2475,"high",3
3495,"low",1
2193,"low",1
4700,"medium",2
3100,"low",1
2295,"medium",2
2900,"low",1
3300,"low",1
6650,"low",1
5000,"medium",2
4600,"low",1
3300,"low",1
5995,"low",1
3600,"low",1
5895,"low",1
2649,"high",3
2600,"low",1
2695,"high",3
1650,"low",1
1750,"medium",2
2950,"medium",2
3650,"low",1
5800,"medium",2
1860,"low",1
1850,"medium",2
3350,"low",1
4400,"low",1
3500,"low",1
2300,"low",1
5175,"low",1
3450,"low",1
5995,"low",1
2700,"low",1
2950,"low",1
2499,"low",1
3000,"low",1
2895,"low",1
1700,"low",1
1825,"low",1
2865,"medium",2
3695,"low",1
3000,"low",1
4782,"low",1
3995,"medium",2
2095,"low",1
3495,"low",1
5960,"medium",2
2100,"low",1
10825,"low",1
1825,"low",1
3885,"low",1
6000,"low",1
2050,"low",1
3150,"low",1
4750,"low",1
1895,"low",1
6195,"low",1
2975,"low",1
3250,"low",1
3200,"low",1
2750,"low",1
3650,"low",1
1700,"high",3
2825,"low",1
3200,"low",1
2650,"low",1
2850,"low",1
2149,"low",1
7295,"low",1
3275,"high",3
5995,"low",1
5950,"low",1
4095,"low",1
3950,"low",1
2370,"low",1
3195,"low",1
2400,"low",1
6250,"low",1
3450,"low",1
2395,"low",1
3495,"low",1
2450,"low",1
4600,"low",1
2500,"medium",2
1525,"low",1
2700,"low",1
1825,"high",3
2750,"low",1
4795,"low",1
2420,"low",1
3689,"low",1
2500,"low",1
2100,"medium",2
4000,"low",1
3150,"low",1
4500,"low",1
2100,"low",1
1850,"high",3
2350,"low",1
3630,"low",1
1775,"high",3
2850,"low",1
3995,"medium",2
4400,"low",1
3925,"low",1
3600,"low",1
2420,"low",1
2600,"low",1
2795,"low",1
2640,"low",1
2695,"medium",2
4595,"low",1
4995,"medium",2
2350,"low",1
7800,"low",1
6000,"low",1
3675,"low",1
2200,"high",3
4850,"low",1
3200,"low",1
4000,"medium",2
2500,"low",1
5800,"low",1
5635,"low",1
2000,"high",3
2400,"medium",2
2590,"medium",2
3300,"medium",2
5000,"low",1
3634,"low",1
3650,"low",1
3355,"low",1
3650,"low",1
5900,"medium",2
3875,"medium",2
1900,"low",1
1662,"low",1
2400,"medium",2
2395,"low",1
2350,"low",1
1800,"low",1
4800,"low",1
2400,"high",3
1850,"medium",2
8000,"medium",2
5100,"medium",2
2500,"low",1
4546,"low",1
2200,"medium",2
2575,"low",1
3325,"low",1
3750,"low",1
1995,"medium",2
2962,"high",3
3600,"medium",2
2850,"low",1
1810,"low",1
3775,"low",1
3900,"low",1
3300,"medium",2
5800,"low",1
1875,"low",1
8500,"low",1
2950,"medium",2
13250,"low",1
4295,"medium",2
5200,"low",1
3950,"low",1
6762,"low",1
2025,"medium",2
1800,"low",1
1450,"high",3
2800,"high",3
3100,"medium",2
5150,"low",1
6000,"low",1
3350,"low",1
2700,"low",1
3100,"low",1
1825,"low",1
4495,"low",1
2150,"high",3
2975,"low",1
3099,"medium",2
2775,"low",1
4400,"low",1
3200,"low",1
2900,"medium",2
5795,"high",3
2295,"low",1
5250,"low",1
2250,"low",1
5995,"low",1
4600,"medium",2
2495,"low",1
3395,"low",1
4800,"low",1
2895,"low",1
2497,"low",1
2150,"medium",2
2150,"low",1
2700,"low",1
3160,"low",1
2095,"medium",2
11750,"low",1
2595,"high",3
5000,"medium",2
3400,"low",1
3200,"low",1
5100,"low",1
2900,"low",1
4500,"medium",2
5700,"low",1
2300,"low",1
2900,"medium",2
2000,"low",1
3750,"low",1
5000,"low",1
4500,"low",1
1400,"high",3
4800,"low",1
3199,"low",1
2500,"low",1
3650,"high",3
3295,"low",1
3700,"low",1
2000,"medium",2
3795,"low",1
2295,"medium",2
2400,"low",1
4000,"medium",2
3795,"low",1
2500,"low",1
3500,"low",1
3500,"low",1
2275,"low",1
4700,"low",1
3295,"low",1
2100,"low",1
3900,"medium",2
4125,"low",1
2400,"medium",2
1850,"low",1
1495,"high",3
3295,"low",1
3395,"medium",2
2700,"low",1
3495,"medium",2
2200,"medium",2
3600,"low",1
6400,"low",1
4800,"medium",2
5895,"low",1
4400,"low",1
6937,"low",1
12500,"low",1
2000,"medium",2
3450,"low",1
1900,"high",3
1800,"high",3
2500,"medium",2
2595,"medium",2
2000,"low",1
2900,"low",1
3375,"low",1
4595,"low",1
3400,"low",1
2750,"low",1
2550,"low",1
3995,"low",1
2587,"medium",2
2050,"low",1
4050,"low",1
2600,"low",1
2395,"low",1
3395,"low",1
1975,"medium",2
2890,"low",1
1450,"high",3
1900,"medium",2
2050,"low",1
2100,"medium",2
3625,"medium",2
3100,"low",1
3195,"low",1
4950,"medium",2
6000,"medium",2
2500,"low",1
1925,"medium",2
2650,"low",1
4400,"low",1
2100,"high",3
6645,"low",1
4495,"low",1
1750,"medium",2
4000,"low",1
2695,"low",1
3050,"low",1
2350,"low",1
4143,"low",1
3693,"low",1
2500,"low",1
9000,"low",1
3200,"medium",2
1750,"high",3
5395,"low",1
2750,"medium",2
2900,"low",1
9495,"low",1
4200,"low",1
3250,"low",1
2800,"low",1
6166,"low",1
6500,"low",1
2100,"low",1
3200,"medium",2
2700,"medium",2
2925,"high",3
2250,"low",1
3300,"medium",2
2800,"low",1
3800,"low",1
4985,"low",1
4500,"medium",2
4800,"low",1
1850,"medium",2
3200,"medium",2
2890,"low",1
3200,"low",1
1900,"medium",2
3295,"low",1
2100,"low",1
1800,"high",3
2100,"low",1
6495,"low",1
4795,"low",1
5000,"medium",2
2900,"low",1
4500,"low",1
3500,"low",1
2700,"medium",2
3200,"low",1
2750,"medium",2
2085,"medium",2
4000,"low",1
2595,"low",1
2350,"medium",2
2695,"low",1
7495,"low",1
2798,"medium",2
10000,"low",1
2475,"low",1
1550,"medium",2
3085,"medium",2
1500,"low",1
3600,"low",1
1750,"medium",2
4095,"low",1
3200,"low",1
3200,"medium",2
3200,"low",1
5000,"low",1
2100,"low",1
4000,"high",3
12000,"low",1
3400,"medium",2
2240,"medium",2
3595,"low",1
2400,"medium",2
2200,"medium",2
3300,"low",1
4495,"low",1
2500,"low",1
8995,"low",1
2875,"low",1
1850,"high",3
2500,"low",1
4500,"medium",2
2700,"low",1
7800,"low",1
4400,"medium",2
5695,"low",1
2525,"low",1
2295,"low",1
2900,"low",1
1850,"medium",2
2100,"medium",2
2300,"medium",2
3725,"low",1
2350,"low",1
3950,"medium",2
4600,"low",1
2000,"medium",2
4700,"low",1
3550,"low",1
3450,"low",1
2500,"low",1
3600,"low",1
4295,"low",1
3950,"medium",2
3200,"low",1
4650,"low",1
5000,"low",1
4200,"low",1
5395,"low",1
1995,"low",1
4500,"low",1
