"listing_id","interest_level","interest_Nbr","senti_anger","senti_anticipation","senti_disgust","senti_fear","senti_joy","senti_sadness","senti_surprise","senti_trust","senti_negative","senti_positive"
6999352,"low",1,0,0,0,0,0,0,0,0,0,3
7071835,"low",1,1,0,0,0,1,0,0,0,1,3
7054432,"medium",2,1,1,0,0,1,0,0,1,1,4
7031808,"high",3,0,1,0,0,1,0,1,0,0,6
7083153,"high",3,0,2,1,0,4,1,1,3,0,10
7036472,"low",1,0,5,0,1,5,2,3,6,1,14
6990751,"low",1,0,4,0,1,4,1,2,4,0,11
7043787,"medium",2,0,3,0,0,5,1,2,2,1,11
7014209,"low",1,0,0,0,0,0,0,0,0,0,0
6953707,"low",1,1,0,0,0,0,0,0,0,1,2
6982605,"low",1,0,1,0,0,0,0,0,1,0,4
7080486,"high",3,2,5,0,1,6,3,3,5,3,17
6978453,"low",1,0,0,0,0,0,0,0,0,0,4
6980626,"low",1,0,0,0,0,2,1,0,1,0,6
7053662,"low",1,1,3,0,1,6,1,1,3,2,10
6963688,"high",3,0,0,1,0,3,0,0,1,0,6
6971490,"high",3,1,3,0,0,2,0,1,2,1,5
6981818,"low",1,0,3,0,0,3,0,0,2,1,14
7066007,"low",1,0,0,0,0,0,0,0,0,0,0
7034646,"low",1,0,0,0,0,0,1,0,0,0,1
6994968,"low",1,0,0,0,0,0,0,0,0,0,1
6974679,"low",1,0,0,0,0,0,0,0,0,0,0
7079340,"low",1,2,3,1,2,3,0,1,4,2,9
6990128,"medium",2,0,1,0,0,0,0,0,2,0,3
7024176,"low",1,1,1,0,0,4,1,1,2,1,10
7005876,"low",1,0,2,0,0,0,0,0,1,0,7
7051761,"low",1,0,1,0,1,1,0,1,3,1,8
7064334,"low",1,0,1,0,0,0,0,0,2,0,3
7039291,"low",1,0,1,0,0,1,0,1,1,0,3
7024856,"medium",2,4,7,2,1,10,5,4,10,8,23
7077283,"low",1,0,3,0,0,2,1,2,4,1,12
7082460,"low",1,0,2,1,0,2,0,2,3,1,6
7080271,"low",1,0,1,0,0,1,0,1,1,0,6
7002903,"low",1,0,0,0,0,0,0,0,0,0,4
7004040,"low",1,0,2,0,0,1,1,1,1,0,2
6964180,"low",1,0,1,0,0,0,0,0,1,0,2
6973191,"medium",2,0,4,0,1,4,1,2,5,1,14
7046476,"low",1,0,0,0,0,0,0,0,3,0,8
7001121,"low",1,0,3,0,0,3,1,1,4,1,6
7049461,"medium",2,2,1,1,0,2,1,1,1,1,5
6988489,"low",1,0,6,1,1,4,2,3,4,3,15
7039993,"low",1,0,0,0,0,0,0,0,0,0,0
6972783,"low",1,1,2,0,0,0,0,0,1,0,4
6998920,"low",1,0,1,0,0,1,0,0,1,0,4
7006582,"low",1,0,1,0,0,1,0,0,1,0,5
6991491,"medium",2,3,5,0,1,6,0,0,6,4,9
7026930,"low",1,0,0,0,0,0,0,0,0,0,1
7005175,"low",1,1,4,0,1,4,1,1,10,4,24
7031664,"low",1,1,0,0,0,0,0,0,0,1,6
7042462,"medium",2,0,1,0,0,0,0,0,1,0,2
6969570,"medium",2,0,4,0,0,5,0,1,5,1,9
7055796,"medium",2,1,0,0,0,1,0,0,1,1,3
7056273,"medium",2,0,1,1,0,1,0,0,0,1,5
7061547,"low",1,0,4,0,0,3,0,1,2,1,8
7044327,"medium",2,0,2,0,0,5,1,1,4,1,11
6954207,"low",1,1,2,0,0,2,1,1,5,2,11
7004320,"low",1,0,3,0,0,1,0,1,1,0,1
7023708,"low",1,2,3,1,1,3,1,2,2,1,11
6955869,"low",1,0,4,0,1,2,1,0,8,3,12
6964808,"medium",2,1,1,0,1,2,1,1,1,2,2
7064004,"low",1,1,5,0,1,4,1,3,3,2,8
7029244,"low",1,0,2,1,0,2,0,1,3,1,4
6973171,"medium",2,0,2,0,0,1,0,0,1,0,6
7051839,"medium",2,1,1,0,0,0,2,0,3,2,6
6978781,"low",1,2,3,0,1,4,1,3,5,2,16
6964281,"low",1,0,1,0,0,0,0,0,1,0,3
6995215,"low",1,0,1,0,0,0,0,0,1,0,3
7006949,"high",3,1,1,0,0,3,0,0,3,1,9
7002754,"medium",2,0,1,0,0,1,0,0,0,0,3
7020728,"low",1,0,0,0,0,2,1,0,0,2,8
7066463,"low",1,0,0,1,0,1,0,0,0,1,5
7071704,"low",1,0,1,0,0,2,0,0,2,0,2
7052568,"medium",2,0,3,0,1,3,1,1,3,2,6
7018567,"low",1,0,3,0,0,3,0,2,7,1,9
7038321,"low",1,0,0,0,0,2,0,0,1,0,7
7024670,"medium",2,0,1,0,0,2,0,0,3,1,7
7027087,"low",1,0,0,0,0,0,0,0,0,0,0
7079128,"low",1,0,11,0,3,10,3,4,10,2,27
7057057,"low",1,0,0,0,0,0,0,0,0,0,0
7032136,"medium",2,3,7,1,3,6,1,2,7,6,16
7050501,"medium",2,3,11,1,2,9,2,4,11,3,28
7046034,"low",1,0,0,0,0,0,0,0,0,0,0
7024266,"low",1,0,1,0,0,1,0,0,1,0,9
7011636,"low",1,1,1,1,1,3,1,0,3,0,10
6980151,"low",1,0,0,0,0,0,0,0,0,1,0
7063684,"low",1,2,6,1,0,5,1,3,4,2,12
7010280,"low",1,0,2,0,1,2,0,1,2,2,8
6956382,"low",1,0,0,0,0,0,0,0,0,0,0
7037567,"low",1,0,2,0,0,1,0,1,1,0,4
7020043,"medium",2,1,2,0,0,3,0,1,1,2,7
7004208,"low",1,1,1,0,0,1,1,0,1,2,1
6998351,"low",1,0,0,0,0,0,0,0,0,0,1
7017145,"medium",2,0,1,0,0,1,0,0,1,0,5
7068821,"low",1,0,0,1,0,0,0,0,0,0,3
6961064,"low",1,0,0,0,1,0,0,0,0,1,0
6980569,"low",1,0,3,0,0,1,0,1,2,0,7
7077352,"low",1,0,1,0,1,0,0,0,0,1,0
7018832,"medium",2,0,1,0,0,2,0,0,1,0,6
7030819,"medium",2,0,1,0,0,1,0,1,2,0,2
6955082,"low",1,1,4,1,0,6,1,1,3,1,11
7083594,"medium",2,1,4,0,1,1,0,0,4,3,7
6969501,"high",3,0,1,0,0,1,0,1,0,0,6
7558674,"low",1,0,0,0,0,0,0,0,0,0,7
7036774,"low",1,0,0,0,0,1,0,0,0,0,5
6991755,"medium",2,0,3,0,2,5,1,3,4,1,11
6952855,"low",1,0,5,0,1,3,0,1,7,3,13
7015488,"low",1,0,1,0,1,1,0,1,2,1,7
7011308,"low",1,1,1,0,0,1,0,0,1,1,3
7063809,"medium",2,0,3,0,0,2,0,1,2,1,7
7028881,"low",1,0,3,0,0,4,1,1,3,1,9
7020313,"low",1,0,2,0,0,2,0,1,1,0,3
7019515,"low",1,3,11,2,2,10,0,4,15,5,34
7055231,"low",1,0,1,0,0,0,0,0,2,0,6
7059571,"medium",2,0,3,0,0,4,0,2,5,0,7
7122148,"low",1,0,0,0,0,0,0,0,0,0,0
7059052,"low",1,0,1,0,0,1,0,0,1,0,3
7024587,"high",3,1,0,0,0,0,0,0,1,1,2
7046091,"low",1,0,5,0,0,5,0,3,6,1,12
7007676,"low",1,0,4,0,0,4,1,3,4,3,8
7033285,"low",1,0,0,0,1,0,0,0,0,1,0
6952893,"low",1,1,5,0,0,7,1,2,5,3,16
7003211,"low",1,1,3,0,0,6,2,1,4,2,14
6954414,"low",1,0,0,0,0,0,0,0,0,0,1
7016957,"low",1,0,0,0,0,0,0,0,0,0,0
7073737,"low",1,0,2,0,0,2,0,1,2,0,6
7042315,"low",1,2,3,0,0,7,2,2,2,6,13
6981055,"high",3,0,3,0,0,4,0,2,2,0,9
7004124,"low",1,1,2,0,1,5,1,2,2,1,8
7016650,"low",1,1,1,0,0,1,0,0,1,1,4
6988183,"low",1,0,3,0,0,4,0,2,5,0,9
6972552,"low",1,1,3,1,0,4,1,3,3,0,5
6979910,"low",1,0,0,0,0,0,0,0,0,0,0
7076397,"low",1,0,1,0,0,2,0,1,1,1,5
7058235,"low",1,0,3,0,0,5,0,2,5,0,11
6987867,"low",1,0,6,0,1,4,2,0,5,3,13
7034528,"low",1,0,1,0,0,0,0,0,1,0,3
7028006,"low",1,0,0,0,0,0,0,0,1,0,4
6978495,"medium",2,1,5,0,1,5,1,3,6,2,13
7076486,"low",1,1,5,0,0,4,0,3,4,2,8
7056889,"low",1,0,0,0,0,0,0,0,0,0,0
7043430,"medium",2,1,4,0,2,5,1,0,5,3,14
7024271,"low",1,0,2,0,0,2,0,0,3,2,3
7072432,"low",1,0,0,0,0,0,0,0,0,0,5
6951963,"low",1,0,2,0,0,5,0,1,2,1,10
6965164,"low",1,0,0,0,0,0,0,0,0,0,0
6984738,"low",1,0,1,0,0,1,1,0,0,1,4
7032149,"low",1,1,2,0,0,2,0,0,2,1,5
7057889,"low",1,0,1,0,0,0,0,0,1,0,2
6986380,"low",1,1,2,1,0,2,0,1,2,2,7
7076364,"low",1,0,0,1,0,1,1,0,0,1,1
6994660,"low",1,1,0,2,1,2,0,0,2,1,7
6964390,"low",1,3,3,0,0,2,1,0,3,4,8
6999758,"low",1,1,0,0,0,1,0,0,2,2,7
6963446,"low",1,3,5,2,5,3,6,0,9,6,22
7058888,"low",1,0,1,0,0,1,0,0,1,0,5
6998974,"low",1,0,0,0,0,0,0,0,0,0,0
7042170,"medium",2,2,3,0,1,8,1,2,4,1,17
6960591,"medium",2,0,1,0,0,2,1,1,3,0,13
6997016,"low",1,3,3,2,0,2,1,3,8,3,14
7002898,"low",1,1,3,0,1,1,0,1,2,4,2
7057103,"low",1,0,0,0,0,0,0,0,0,0,0
7080405,"low",1,0,0,0,0,0,0,0,0,0,2
7014485,"high",3,0,0,0,0,3,1,0,2,0,5
7007666,"medium",2,1,0,0,0,0,1,0,0,1,4
7023858,"low",1,0,2,0,0,1,1,1,3,1,5
7061472,"high",3,0,2,0,0,1,1,1,3,1,8
7082369,"low",1,0,3,1,1,3,1,2,0,2,10
7022430,"low",1,0,2,0,0,2,0,0,2,0,10
7016172,"high",3,0,4,0,1,4,1,4,4,0,6
6968941,"low",1,1,4,1,1,5,0,3,5,3,16
7001376,"low",1,0,0,0,0,0,0,0,0,0,0
7062629,"low",1,0,1,0,0,0,0,0,0,1,3
6986197,"low",1,0,0,0,0,0,0,0,0,0,0
7058243,"medium",2,0,3,0,0,2,1,0,3,0,6
7015701,"low",1,0,1,0,1,1,0,1,2,1,6
7007222,"low",1,0,0,0,0,0,0,0,0,0,0
6994870,"low",1,0,0,0,0,0,0,0,0,0,1
6959646,"high",3,1,1,0,1,2,1,0,2,1,5
7063522,"low",1,0,3,0,0,4,0,1,3,1,13
7047947,"low",1,0,2,0,0,1,0,0,3,0,7
7046652,"low",1,0,0,0,0,0,0,0,0,0,1
7000683,"low",1,1,1,1,0,3,0,0,3,2,11
7032128,"medium",2,0,0,0,0,0,0,0,0,0,0
7035989,"medium",2,0,1,0,0,1,0,0,1,0,3
7004182,"low",1,0,0,0,0,0,0,0,0,0,1
7078343,"low",1,2,2,1,1,2,1,1,2,2,8
7078085,"low",1,0,3,0,0,5,1,1,4,1,13
6981262,"low",1,1,4,1,1,4,0,3,4,1,5
7065276,"low",1,2,1,2,2,3,3,3,1,2,10
6984504,"low",1,0,0,0,0,1,0,0,0,0,5
7075046,"low",1,1,1,1,1,3,1,0,3,0,10
6966503,"low",1,0,0,0,1,1,1,0,0,1,6
7069294,"low",1,0,1,0,0,1,0,0,1,0,3
7020691,"low",1,0,0,0,0,1,0,0,0,0,5
6975205,"low",1,0,5,0,0,5,2,2,3,0,12
7019294,"low",1,0,2,0,1,2,0,1,2,0,8
7025872,"low",1,1,3,0,0,4,1,2,3,2,13
7023960,"medium",2,1,0,1,0,0,0,0,1,1,3
7062477,"high",3,1,1,0,0,2,0,1,2,0,5
7019336,"low",1,1,3,0,1,3,1,1,3,1,11
6979610,"low",1,0,0,0,0,0,0,0,0,0,0
6973996,"low",1,0,1,0,0,2,0,0,3,0,5
7405648,"low",1,0,1,0,1,2,0,0,0,0,3
6982626,"low",1,1,2,0,0,3,0,2,2,1,7
6965092,"medium",2,0,2,0,0,3,2,1,2,1,10
6968529,"low",1,0,0,0,0,0,0,0,1,0,4
6989733,"medium",2,0,3,0,0,2,0,2,3,0,5
6970116,"medium",2,1,4,0,0,2,0,1,2,1,7
6981165,"medium",2,0,0,0,0,0,0,0,0,0,1
7006508,"low",1,0,1,0,0,0,0,0,1,0,2
6983937,"low",1,1,3,1,0,5,1,3,3,2,12
7030359,"low",1,1,2,0,0,4,0,2,3,1,8
6993028,"low",1,0,2,0,0,0,0,1,3,0,5
7002392,"low",1,0,4,0,2,5,1,1,4,4,17
7072849,"medium",2,0,1,0,0,1,0,0,1,0,6
6955033,"medium",2,0,0,0,0,0,0,0,0,0,1
7051922,"medium",2,1,5,0,1,5,2,2,5,2,17
6992927,"medium",2,0,3,0,0,2,0,2,4,0,9
7076529,"medium",2,0,0,0,0,0,0,0,0,0,0
7043873,"low",1,0,0,0,0,2,0,0,1,0,6
6988707,"low",1,1,2,0,0,1,0,3,3,0,6
6984443,"low",1,0,1,0,0,0,0,0,0,0,2
6963617,"medium",2,3,3,1,0,3,1,2,4,2,17
7030696,"medium",2,0,4,0,1,4,1,1,5,3,9
7064819,"high",3,0,1,1,0,2,0,0,1,0,5
7009291,"low",1,2,6,1,0,3,2,0,6,3,14
7082613,"medium",2,0,3,0,1,4,0,2,7,1,11
7009399,"high",3,0,1,0,0,0,0,0,0,1,5
7007299,"medium",2,2,4,1,1,3,1,3,2,2,9
7020740,"low",1,0,0,0,0,0,0,0,0,0,0
6959783,"low",1,1,6,0,1,4,0,2,1,1,10
7074950,"low",1,2,2,1,1,3,2,1,5,2,10
7040024,"medium",2,0,1,0,0,1,0,0,1,0,4
6972806,"low",1,0,1,0,0,0,0,0,0,0,1
6988884,"low",1,1,2,0,0,4,0,2,2,1,8
7029587,"low",1,0,2,0,0,2,0,1,2,0,7
7010657,"low",1,1,4,0,1,2,0,1,1,0,11
7080574,"low",1,0,2,0,0,2,1,1,2,2,8
6960459,"low",1,1,2,1,0,4,2,2,2,1,7
7004919,"medium",2,0,2,0,2,1,0,0,0,1,7
7011942,"low",1,0,1,0,0,0,0,0,1,0,2
7061508,"low",1,1,1,1,1,3,1,0,3,0,8
6979827,"low",1,1,4,0,0,2,0,0,2,1,7
7077658,"low",1,0,0,0,0,0,0,0,0,0,0
7057309,"medium",2,0,1,0,0,1,0,0,0,0,2
7004951,"high",3,0,1,0,0,1,0,0,2,0,5
7001129,"low",1,0,3,0,0,2,0,1,6,1,10
6977267,"low",1,0,1,0,0,0,0,0,0,0,1
7070575,"high",3,0,1,0,0,0,0,0,1,0,4
7027452,"low",1,0,1,0,0,1,0,0,1,1,4
7000811,"low",1,0,2,0,0,2,0,2,2,1,7
6967835,"low",1,1,6,2,2,3,1,0,5,1,15
7014137,"low",1,1,2,0,0,0,1,0,1,0,6
7083543,"low",1,0,1,0,0,1,0,1,0,0,5
7072436,"medium",2,0,1,0,0,0,0,0,0,0,1
7058353,"medium",2,2,8,1,1,6,2,4,7,4,14
6961978,"low",1,1,4,0,1,4,1,2,3,2,16
7073670,"low",1,0,1,0,0,1,0,0,1,1,10
6985305,"medium",2,1,2,0,0,1,1,0,4,2,7
6984339,"low",1,0,1,1,1,2,0,0,6,1,13
6983544,"medium",2,0,2,0,0,3,2,2,2,1,5
6999252,"low",1,0,2,0,0,2,1,1,0,0,7
6956735,"low",1,0,3,0,1,3,0,2,2,2,9
6981747,"low",1,0,1,0,1,0,0,0,1,1,1
6970417,"medium",2,0,2,0,0,3,2,1,3,1,5
7078804,"low",1,0,1,0,0,1,0,0,2,0,6
7040956,"low",1,2,5,0,0,5,0,2,6,2,21
7002174,"high",3,0,3,0,0,3,1,2,2,1,12
6997604,"low",1,0,0,0,0,1,0,0,0,0,1
6965033,"low",1,0,8,1,1,5,3,2,5,3,14
7059180,"medium",2,0,3,0,1,4,2,2,4,3,10
6973450,"low",1,1,2,0,2,4,1,1,4,2,20
7014915,"high",3,0,2,0,0,1,1,0,2,1,10
7067616,"low",1,0,0,0,0,0,0,1,0,0,5
7009636,"low",1,0,0,0,0,0,0,0,0,0,0
7055079,"low",1,0,2,0,0,1,1,1,2,1,9
6995072,"low",1,0,1,0,0,1,0,0,1,0,5
7020700,"low",1,0,1,0,1,0,0,0,0,1,1
6968461,"high",3,1,5,0,0,3,2,2,4,3,13
7063985,"medium",2,0,0,0,0,1,0,0,1,1,7
7006687,"medium",2,0,2,0,0,2,0,1,2,0,4
7027584,"low",1,0,2,1,1,3,1,0,4,3,11
7033770,"medium",2,1,2,0,0,2,1,0,4,3,5
7035174,"low",1,0,0,0,0,0,0,0,0,0,0
6972007,"low",1,0,0,0,0,1,0,0,1,0,5
7043115,"low",1,0,1,0,1,0,0,0,1,2,5
7064751,"low",1,0,0,0,0,0,0,0,0,0,0
6966879,"medium",2,0,1,0,0,0,0,0,1,0,3
7025612,"low",1,1,2,0,0,1,0,1,1,1,3
6994035,"high",3,0,0,0,0,1,0,0,2,1,3
6958611,"medium",2,1,2,0,2,6,1,1,4,1,12
7077833,"low",1,0,0,0,0,0,0,0,0,0,0
7041357,"low",1,0,1,0,1,1,0,1,3,2,8
6984538,"low",1,0,1,0,0,1,0,1,1,0,4
7008332,"medium",2,1,1,0,0,0,0,0,2,1,3
7043851,"high",3,0,0,0,0,0,0,0,0,0,4
7024571,"medium",2,0,2,0,0,3,0,1,2,0,4
6966846,"low",1,0,1,0,0,0,0,0,1,0,3
7001866,"high",3,1,3,0,1,5,1,1,4,4,13
7029673,"low",1,2,8,1,0,6,0,4,8,2,12
7076511,"medium",2,0,3,1,3,1,1,0,6,1,12
7045159,"low",1,0,4,0,0,6,1,2,5,2,11
7010727,"low",1,0,2,0,0,3,0,0,4,0,6
7076245,"low",1,0,0,0,0,0,0,0,0,0,0
6961250,"low",1,0,0,0,0,0,0,0,0,0,1
7004820,"low",1,0,1,0,0,2,0,2,4,0,9
7058938,"medium",2,1,2,0,1,4,2,1,4,1,14
7045026,"high",3,1,0,0,0,2,0,1,1,2,11
7024238,"low",1,0,3,0,0,3,0,1,3,1,9
7000587,"low",1,1,4,0,0,1,1,1,2,2,6
7011516,"low",1,0,0,0,0,0,0,0,0,0,0
7029391,"low",1,0,2,0,0,6,1,1,1,2,10
7057901,"medium",2,1,0,0,0,1,0,0,1,1,6
7031082,"medium",2,1,5,1,1,4,2,2,4,1,11
7008894,"medium",2,0,0,0,0,0,0,0,0,1,3
6960542,"low",1,0,2,0,0,2,0,1,3,0,11
7023993,"high",3,0,2,0,0,3,0,1,2,0,4
6960663,"medium",2,0,2,0,0,2,0,1,2,0,4
6975509,"low",1,0,1,0,0,2,0,1,1,0,6
6978093,"low",1,3,8,0,2,6,1,4,9,5,20
7050852,"medium",2,0,0,0,0,0,1,1,3,1,6
6960593,"medium",2,0,5,0,1,4,1,3,4,0,10
7070007,"low",1,0,0,0,0,1,0,0,0,1,1
6957733,"low",1,1,1,0,0,3,0,0,3,1,6
7013849,"high",3,0,1,0,0,1,0,0,1,1,6
6967808,"low",1,0,2,0,0,3,0,2,4,0,7
7051796,"low",1,0,1,1,0,2,0,0,3,0,5
6991742,"medium",2,0,5,0,0,5,0,2,5,1,13
6976774,"medium",2,1,3,1,0,3,0,2,3,0,3
7061881,"medium",2,0,0,0,0,1,0,0,1,0,2
6967508,"medium",2,2,5,0,1,8,2,4,8,2,17
7007351,"medium",2,1,2,0,0,5,0,2,3,2,12
6964654,"low",1,0,3,0,1,0,1,0,1,1,3
6975010,"low",1,1,5,0,0,6,0,1,6,3,12
7448960,"low",1,0,2,0,0,1,1,1,1,0,4
7030838,"medium",2,0,0,0,0,0,0,0,0,0,0
6989431,"low",1,2,1,0,0,0,0,0,0,1,4
6999732,"high",3,2,2,1,0,3,0,1,3,3,9
6966955,"medium",2,1,2,0,0,6,0,1,3,1,12
7047246,"low",1,0,0,0,0,2,0,1,1,0,2
6975224,"low",1,0,0,0,0,0,0,0,0,0,0
7061811,"high",3,2,4,2,0,3,1,3,4,0,9
7015438,"medium",2,1,4,1,0,5,1,3,4,0,13
6964595,"medium",2,0,3,0,1,0,1,0,1,1,3
6992775,"low",1,0,2,0,0,1,1,2,1,1,5
7001088,"high",3,0,3,0,0,0,0,0,1,0,3
7074622,"medium",2,1,5,1,1,5,1,2,3,1,12
7082801,"low",1,1,4,1,0,5,0,2,3,0,12
7035339,"low",1,0,0,0,0,0,0,0,0,0,0
6974989,"low",1,0,1,0,0,3,0,1,1,0,6
7060192,"low",1,0,2,0,0,2,0,0,1,1,7
7022562,"low",1,0,0,0,0,0,0,0,0,0,0
7061171,"low",1,0,1,0,0,2,0,0,4,0,8
6977970,"low",1,0,2,1,0,4,0,2,4,0,11
6982316,"medium",2,0,3,0,1,2,0,1,5,1,10
6963049,"low",1,0,2,0,0,0,0,1,1,0,7
7064538,"low",1,0,0,0,0,0,0,0,0,0,0
7084400,"low",1,0,0,0,0,0,0,0,0,0,2
6998676,"low",1,0,0,0,0,0,0,0,0,0,0
7071041,"low",1,0,6,0,2,5,0,2,5,2,17
7008454,"medium",2,0,0,1,0,0,1,0,0,0,5
6982168,"low",1,0,0,0,1,2,0,1,2,1,8
7033911,"low",1,0,1,0,0,4,0,1,1,0,8
7068324,"low",1,0,0,0,0,0,0,0,0,0,0
6987862,"low",1,1,1,0,0,1,1,1,2,0,9
7032727,"low",1,1,3,0,0,6,0,1,2,1,17
7065660,"medium",2,1,4,0,0,8,2,3,8,5,16
7018962,"low",1,0,0,0,0,1,0,0,0,1,7
7069313,"low",1,0,2,0,1,0,1,0,1,1,2
7062707,"low",1,1,4,0,1,2,2,0,3,3,10
6994205,"high",3,1,5,1,1,2,3,1,4,3,12
7032498,"high",3,1,3,1,0,2,0,2,2,0,4
7061706,"medium",2,0,0,0,0,0,0,0,0,1,0
7050569,"low",1,3,2,0,1,2,0,0,2,3,3
6989011,"medium",2,1,5,0,1,6,0,1,10,5,15
6992436,"medium",2,1,3,0,0,2,1,1,2,0,9
7063987,"medium",2,0,4,0,0,3,0,1,3,0,11
6970627,"medium",2,0,0,0,0,0,0,0,0,0,4
7049620,"high",3,2,7,2,4,12,2,1,6,6,23
7028469,"low",1,1,0,2,1,0,1,0,1,1,6
7059132,"low",1,1,0,0,0,2,0,0,3,1,8
6956803,"medium",2,1,1,0,0,3,0,0,1,2,7
6957139,"low",1,0,1,0,0,1,0,0,1,0,3
7043766,"medium",2,1,0,0,0,1,0,0,0,1,4
7082102,"medium",2,0,1,0,1,1,1,1,2,3,10
7009908,"low",1,1,1,0,0,0,1,0,1,1,6
7012676,"low",1,1,6,1,0,6,0,3,6,0,12
6958296,"low",1,1,3,1,0,4,1,1,3,3,9
6966333,"low",1,0,0,0,0,0,0,0,0,0,0
6977636,"low",1,0,0,0,0,0,0,0,0,0,0
7021498,"low",1,0,2,0,0,2,0,0,3,1,5
7066160,"medium",2,0,0,0,0,0,0,0,0,0,0
7046846,"low",1,2,1,0,1,1,0,1,3,4,8
7063715,"low",1,2,2,0,1,3,1,2,3,2,5
7000584,"low",1,0,4,1,0,5,0,2,5,1,9
7029955,"low",1,0,1,0,0,1,0,0,0,0,1
7022239,"low",1,1,3,0,1,3,1,2,5,2,16
7028150,"low",1,0,2,0,0,1,0,0,2,0,5
6953373,"low",1,1,1,0,0,3,0,1,3,1,10
7001721,"low",1,1,3,1,1,3,1,3,3,1,6
7080530,"low",1,1,3,0,0,4,0,0,2,1,9
6960775,"medium",2,1,2,1,1,4,1,0,6,4,11
7078600,"high",3,1,6,0,0,4,2,3,5,3,14
6966538,"low",1,1,4,0,0,4,1,1,4,2,13
7070233,"low",1,2,4,1,0,4,1,2,6,1,12
6979766,"low",1,0,1,0,0,0,1,0,1,2,5
7016325,"low",1,1,4,0,1,1,1,1,1,1,5
6962180,"low",1,3,4,0,1,3,1,1,6,2,14
6953620,"low",1,0,3,0,1,2,1,2,3,1,9
6993702,"medium",2,0,5,0,0,9,0,4,5,1,15
6974085,"high",3,1,1,1,1,2,2,1,1,2,8
7025377,"low",1,1,4,1,1,5,1,3,5,2,8
7035128,"low",1,0,0,0,0,0,0,0,0,0,0
7067527,"low",1,0,0,0,0,0,0,0,0,0,0
7077657,"low",1,0,0,0,0,0,0,0,0,0,0
7075688,"low",1,0,4,0,0,2,0,0,2,1,4
7006636,"low",1,0,3,0,3,3,1,1,0,2,8
6956883,"low",1,0,7,1,1,4,1,3,3,1,8
7053354,"medium",2,0,2,0,1,1,0,0,1,2,5
7034062,"low",1,1,2,0,1,4,0,0,6,2,15
6969244,"low",1,2,4,0,1,4,0,1,4,2,15
7055370,"medium",2,0,10,1,1,11,2,4,11,5,24
6960443,"low",1,0,2,2,1,1,1,0,1,2,5
6966113,"low",1,0,1,0,0,2,0,1,1,0,5
6977339,"low",1,0,1,1,0,1,0,1,2,0,5
7014589,"low",1,2,2,1,2,3,1,1,2,3,10
7060608,"medium",2,1,4,0,1,6,0,1,4,0,10
6999056,"low",1,0,0,0,0,0,0,0,0,0,0
7002909,"low",1,0,3,0,0,2,0,1,2,0,6
6986830,"medium",2,0,1,0,0,2,1,1,2,1,5
7008407,"high",3,2,4,1,2,1,1,3,2,3,10
7000376,"low",1,1,7,0,2,7,1,3,7,0,18
7014298,"medium",2,1,2,0,1,4,1,2,2,3,8
7026127,"low",1,2,2,1,0,4,1,1,1,1,8
6963091,"medium",2,2,5,0,1,4,1,0,5,5,12
7039887,"low",1,1,0,0,0,0,0,0,0,1,4
7067982,"low",1,1,6,0,0,4,1,1,4,3,10
7001260,"low",1,0,9,0,0,9,1,2,12,3,24
6990670,"low",1,0,2,0,1,2,1,1,2,0,8
7053081,"low",1,0,0,0,0,0,0,0,0,0,0
6966948,"low",1,0,1,0,0,0,0,0,1,1,5
7048977,"low",1,0,1,0,0,1,0,0,0,0,1
6960011,"low",1,1,0,0,0,2,0,0,1,1,5
7073378,"low",1,0,0,0,0,0,0,0,0,0,1
6967436,"low",1,2,6,0,2,7,1,2,6,4,25
7065734,"low",1,1,2,0,0,3,0,1,2,3,9
7069547,"low",1,2,7,2,1,8,4,4,8,3,25
7074600,"low",1,1,3,0,0,4,0,1,3,1,13
7070736,"low",1,0,0,0,0,0,0,0,0,0,0
7073305,"low",1,1,2,1,1,5,1,0,6,3,7
7042280,"low",1,0,1,0,0,0,0,0,1,0,4
6972321,"low",1,0,2,0,0,5,0,2,2,1,10
7049897,"low",1,0,0,0,0,0,0,0,3,0,4
7014338,"low",1,0,4,1,0,4,1,3,5,1,14
7001762,"low",1,0,0,0,0,0,0,0,0,0,0
7029889,"low",1,1,5,0,0,3,0,2,3,0,12
7060455,"low",1,1,1,0,0,0,1,0,1,1,7
7062195,"low",1,0,5,0,0,6,2,1,5,1,12
6972829,"low",1,1,4,0,2,3,1,1,4,1,8
7036091,"low",1,0,1,0,0,1,0,0,3,0,4
6967049,"low",1,0,5,0,2,4,3,4,3,2,10
7076630,"high",3,0,2,0,0,2,0,0,1,0,6
7042200,"low",1,0,1,0,0,0,0,0,2,0,3
7048651,"low",1,0,0,0,0,0,0,0,0,0,0
7071769,"low",1,0,0,0,0,1,0,0,0,0,4
7069740,"low",1,0,1,0,0,0,0,0,1,0,2
7046582,"low",1,0,4,0,0,4,0,2,5,0,9
6997176,"high",3,2,4,1,1,3,0,1,7,2,12
7022993,"low",1,1,2,0,0,2,1,0,3,1,7
7013193,"medium",2,1,5,0,2,2,0,0,1,1,7
7043516,"medium",2,1,1,0,0,0,0,0,0,1,3
7020612,"low",1,0,3,0,0,3,1,2,4,0,11
6966038,"low",1,0,0,0,0,0,0,0,0,0,4
7066716,"low",1,2,4,1,0,5,0,1,4,1,9
7050161,"low",1,1,10,0,3,5,2,1,3,3,25
6969377,"medium",2,3,2,1,0,3,1,2,4,1,8
